laughableness	1.2	1.6	[2, 0, 3, 2, 2, 1, 3, -2, 2, -1]
ridicol	1.2	1.249	[2, 1, 2, 1, 1, 1, 2, 3, -2, 1]
ras	2.0	0.63246	[2, 2, 3, 1, 2, 1, 2, 2, 3, 2]
laugher	1.7	0.45826	[2, 2, 1, 1, 2, 1, 2, 2, 2, 2]
laughers	1.7	0.9	[1, 2, 4, 1, 2, 1, 2, 1, 1, 2]
razand	2.2	0.87178	[2, 4, 1, 1, 3, 2, 2, 2, 2, 3]
razand	2.3	1.1	[2, 4, 0, 2, 3, 1, 3, 2, 3, 3]
laughings	1.9	0.7	[2, 1, 1, 1, 2, 3, 2, 2, 3, 2]
laughingstocks	-1.3	1.26886	[-3, -2, 1, -2, -1, -1, 1, -2, -2, -2]
rade	2.2	0.6	[1, 2, 2, 3, 3, 2, 3, 2, 2, 2]
rasete	2.2	0.6	[2, 3, 2, 2, 2, 2, 3, 1, 3, 2]
rasete	2.2	0.6	[3, 1, 2, 2, 2, 3, 3, 2, 2, 2]
a lansat	0.5	0.80623	[2, 0, 0, 0, 0, 0, 0, 1, 2, 0]
lawl	1.4	1.42829	[0, 2, 2, 1, 3, -2, 3, 1, 2, 2]
proces	-0.9	1.22066	[-2, -2, -1, -3, -1, 1, 0, 1, -1, -1]
procese	-0.6	1.68523	[-2, -1, 0, 3, 2, -1, -1, -2, -2, -2]
lazier	-2.3	0.64031	[-3, -2, -3, -2, -1, -2, -2, -3, -2, -3]
lenesa	-2.7	0.64031	[-2, -2, -3, -4, -3, -3, -2, -2, -3, -3]
lenes	-1.5	1.36015	[-3, -1, -3, -2, 2, -1, -1, -2, -2, -2]
spartura	-1.4	0.66332	[-1, -2, -1, -1, -1, -1, -1, -2, -3, -1]
scurgeri	-1.3	0.78102	[-2, -2, -1, -3, -1, 0, -1, -1, -1, -1]
parasi	-0.2	0.9798	[1, -1, -1, 0, 0, -1, 2, -1, 0, -1]
leet	1.3	1.48661	[2, 4, 2, 2, 0, 1, -2, 2, 1, 1]
legal	0.5	0.80623	[0, 0, 0, 2, 0, 1, 0, 0, 2, 0]
legal	0.4	0.8	[1, 0, 0, 0, 1, 0, 2, 1, 0, -1]
ingaduitor	1.1	1.04403	[1, 3, 1, 2, 1, 1, 2, -1, 0, 1]
letargic	-1.2	0.74833	[-2, -1, -2, -2, 0, -1, -1, -2, 0, -1]
letargie	-1.4	0.91652	[-1, 0, -2, -1, -2, 0, -2, -1, -3, -2]
pasive	-0.8	0.9798	[-1, 2, -1, -1, -1, -1, -1, -1, -2, -1]
raspundere	-0.8	1.83303	[-2, -3, -1, -1, 3, -3, -1, -1, 2, -1]
mincinos	-2.3	0.78102	[-1, -2, -3, -3, -2, -2, -3, -1, -3, -3]
liards	-0.4	0.91652	[-2, 0, -1, 0, 0, 1, 0, 0, -2, 0]
mincinosii	-2.4	0.66332	[-3, -2, -2, -3, -2, -1, -3, -3, -2, -3]
defaimator	-2.1	1.3	[-3, -1, -1, -2, 1, -3, -3, -3, -3, -3]
libertar	0.9	0.9434	[1, 2, 0, 1, 0, 0, 0, 3, 1, 1]
libertarianismul	0.4	0.8	[0, 0, 2, 0, 2, 0, 0, 0, 0, 0]
libertarianismul	0.1	1.13578	[0, 0, 0, 2, 2, 0, -2, 0, -1, 0]
libertarienii	0.1	0.83066	[0, 0, 1, 0, 0, -1, -1, 0, 2, 0]
libertati	2.3	0.78102	[2, 4, 3, 2, 2, 1, 2, 3, 2, 2]
libertinaj	0.2	1.53623	[-1, -1, 0, 0, 4, 0, -2, 1, 1, 0]
libertin	-0.9	1.44568	[0, -1, 0, 0, -1, -3, 2, -2, -1, -3]
libertini	0.4	1.35647	[-1, 3, -1, -1, 1, 1, 1, 2, 0, -1]
libertinisms	1.2	1.249	[0, 0, 3, 1, 1, 1, 4, 0, 1, 1]
libertate	2.4	0.91652	[2, 2, 3, 3, 3, 3, 2, 4, 1, 1]
mintit	-1.6	1.2	[-3, 0, -3, 1, -2, -1, -2, -2, -2, -2]
minciuni	-1.8	0.9798	[-1, -1, -1, 0, -2, -3, -3, -2, -3, -2]
salvator de vieti	2.8	0.74833	[3, 3, 4, 2, 3, 1, 3, 3, 3, 3]
inima usoara	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
ca	1.5	0.67082	[1, 2, 2, 2, 1, 3, 1, 1, 1, 1]
simpatica	2.0	0.63246	[1, 3, 2, 2, 2, 3, 2, 1, 2, 2]
placut	1.8	0.6	[2, 2, 1, 2, 2, 1, 3, 1, 2, 2]
ii place	1.8	0.6	[2, 2, 1, 2, 2, 2, 3, 1, 1, 2]
simpatie	1.7	0.78102	[3, 1, 2, 1, 1, 2, 3, 1, 2, 1]
prescriptie	-1.2	0.6	[-2, -1, 0, -1, -1, -2, -1, -2, -1, -1]
limitat	-0.9	0.53852	[-1, -1, 0, -2, -1, 0, -1, -1, -1, -1]
litigiu	-0.8	0.6	[0, -2, -1, 0, -1, -1, -1, -1, 0, -1]
litigios	-0.8	0.9798	[-2, -1, 0, -2, 0, -2, 1, -1, 0, -1]
livelier	1.7	0.78102	[2, 2, 1, 3, 1, 3, 2, 1, 1, 1]
pline de viata	2.1	0.9434	[2, 1, 2, 3, 1, 1, 2, 4, 3, 2]
trai	0.8	1.07703	[0, 3, 1, 0, 2, 2, 0, 0, 0, 0]
mijloacele de trai	0.9	1.13578	[0, 0, 0, 3, 2, 2, 0, 2, 0, 0]
livelily	1.8	0.6	[2, 2, 2, 3, 1, 2, 1, 2, 2, 1]
vioiciune	1.6	0.8	[1, 3, 0, 2, 2, 2, 2, 2, 1, 1]
sa traiesti mult	1.7	0.78102	[3, 0, 1, 1, 2, 2, 2, 2, 2, 2]
plin de viata	1.9	0.7	[2, 2, 3, 1, 1, 2, 3, 1, 2, 2]
livid	-2.5	0.92195	[-2, -3, -1, -2, -4, -3, -1, -3, -3, -3]
LMAO	2.9	0.9434	[3, 4, 3, 1, 2, 4, 3, 3, 2, 4]
repugna	-2.2	2.08806	[-1, -4, -3, -2, -4, 2, 1, -3, -4, -4]
detestat	-2.1	1.44568	[-4, -3, -3, -3, -1, 1, -1, -1, -3, -3]
detesta	-1.9	1.13578	[-1, -4, -1, -3, -3, -1, -1, -3, -1, -1]
sila	-2.7	0.78102	[-3, -3, -3, -1, -4, -2, -3, -3, -2, -3]
lobby	0.1	0.53852	[0, 0, 0, 1, 0, 1, 0, -1, 0, 0]
lobby	-0.3	0.45826	[0, -1, 0, 0, 0, 0, 0, -1, -1, 0]
laugh out loud	1.8	1.46969	[1, 3, 4, 1, 2, 4, 1, 2, -1, 1]
singuratic	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -1]
lonelier	-1.4	0.66332	[-2, -1, -2, -2, 0, -2, -1, -1, -1, -2]
loneliest	-2.4	0.8	[-3, -1, -2, -4, -2, -2, -3, -3, -2, -2]
singuratate	-1.8	0.6	[-2, -2, -1, -3, -2, -2, -1, -2, -1, -2]
lonelinesses	-1.5	1.36015	[-2, -2, -1, -1, 2, -1, -3, -2, -3, -2]
singuratic	-1.5	0.5	[-1, -2, -2, -1, -1, -1, -1, -2, -2, -2]
loneness	-1.1	0.83066	[-1, -2, -1, -2, -1, -1, -2, 1, -1, -1]
singuratic	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -1, -2, -2, -1]
singuratici	-0.9	0.53852	[-1, -1, -2, -1, -1, -1, 0, 0, -1, -1]
singur	-1.5	0.67082	[-2, -1, -2, -1, -2, -1, -2, 0, -2, -2]
lonesomely	-1.3	1.00499	[-2, -2, -2, -2, -1, -2, 0, -2, -1, 1]
lonesomeness	-1.8	0.6	[-2, -2, -1, -3, -1, -2, -2, -2, -1, -2]
lonesomes	-1.4	0.4899	[-2, -1, -1, -1, -1, -1, -2, -2, -2, -1]
dor	-0.1	0.9434	[0, -1, 0, -1, -1, 0, 2, -1, 1, 0]
cu dor	0.7	0.45826	[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]
doruri	0.4	1.2	[2, 0, -1, -1, 0, 1, 3, 0, 0, 0]
razboi de tesut	-0.9	0.53852	[-1, -1, -1, -1, -1, -2, 0, -1, -1, 0]
ivi	-1.1	1.04403	[-2, -2, -1, -1, -1, -1, 0, -1, -3, 1]
profileaza	-0.5	1.5	[-2, -1, -1, 0, -2, -2, 3, -1, 0, 1]
razboaie de tesut	-0.6	1.0198	[-1, -2, -1, -1, 0, 0, 1, -2, 1, -1]
liber	-1.3	1.18743	[-2, -1, 0, -2, 0, -1, 0, -2, -4, -1]
pierde	-0.6	0.91652	[0, -1, 0, -1, 0, 0, 0, 0, -3, -1]
pierde	-1.7	0.45826	[-1, -2, -1, -2, -1, -2, -2, -2, -2, -2]
pierzator	-2.4	0.66332	[-3, -2, -2, -2, -2, -3, -3, -1, -3, -3]
perdanti	-2.4	0.8	[-3, -1, -2, -2, -4, -2, -3, -3, -2, -2]
pierde	-1.3	1.00499	[0, -1, -1, -1, -1, -4, -1, -1, -2, -1]
pierzand	-1.6	0.8	[-1, -1, -1, -2, -1, -2, -3, -3, -1, -1]
pierderi	-1.3	0.45826	[-1, -2, -1, -1, -1, -2, -2, -1, -1, -1]
pierderile	-1.7	0.9	[-2, -1, -2, -3, 0, -1, -3, -1, -2, -2]
lossy	-1.2	0.87178	[-2, -2, -1, -2, 0, 0, 0, -1, -2, -2]
pierdut	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -2, -1, -1, -1]
paduche	-1.6	1.2	[-1, -1, -3, -4, 0, -3, -1, -1, -1, -1]
doi bani	-1.0	0.7746	[-1, -1, -1, -1, 0, 0, -2, 0, -2, -2]
paduchi	-1.3	0.78102	[-2, -1, -2, -1, -1, 0, -2, 0, -2, -2]
darie	0.1	1.3	[-2, -2, 1, 0, 0, 0, 0, 2, 2, 0]
louseworts	-0.6	0.66332	[0, 0, 0, -2, 0, -1, 0, -1, -1, -1]
lousier	-2.2	0.4	[-2, -3, -2, -2, -3, -2, -2, -2, -2, -2]
zgomotos	-2.6	0.8	[-4, -2, -3, -3, -1, -2, -3, -3, -2, -3]
zgomot	-1.2	0.9798	[-1, -1, -2, -2, -2, -2, 0, -1, 1, -2]
zgomotul	-2.7	0.64031	[-2, -2, -1, -1, -2, -2, -3, -2, -1, -1]
deparazitare	-1.1	0.9434	[-3, 0, 0, 0, -1, -2, -1, -2, -1, -1]
prost	-2.5	0.67082	[-2, -4, -2, -3, -2, -3, -2, -2, -3, -2]
amabil	3.0	0.63246	[3, 3, 3, 4, 3, 2, 3, 3, 2, 4]
dragoste	3.2	0.4	[3, 3, 3, 3, 3, 3, 3, 4, 4, 3]
iubit	2.9	0.7	[3, 3, 4, 2, 2, 4, 3, 2, 3, 3]
lovelies	2.2	0.74833	[3, 3, 3, 1, 2, 2, 3, 2, 1, 2]
minunat	2.8	0.6	[2, 3, 3, 3, 2, 3, 4, 3, 2, 3]
ok	2.8	0.6	[2, 3, 3, 3, 2, 3, 4, 3, 2, 3]
amant	2.8	0.87178	[3, 1, 2, 3, 4, 3, 2, 3, 4, 3]
iubitoare	2.8	0.74833	[3, 2, 4, 3, 3, 2, 3, 2, 2, 4]
indragostiti	2.4	1.11355	[2, 3, 2, 4, 4, 1, 1, 3, 3, 1]
iubeste	2.7	0.9	[3, 3, 3, 2, 2, 4, 4, 2, 1, 3]
iubitor	2.9	0.53852	[3, 2, 3, 3, 3, 2, 4, 3, 3, 3]
dragastos	3.2	0.6	[3, 3, 3, 4, 4, 4, 2, 3, 3, 3]
lovingness	2.7	1.67631	[4, 4, 3, 3, 2, 3, -2, 4, 3, 3]
scazut	-1.1	0.53852	[-1, -1, -1, -1, -1, -2, -1, -2, 0, -1]
Lowball	-0.8	0.87178	[-1, -2, 0, -2, -1, -1, 0, 1, -1, -1]
lowballed	-1.5	0.67082	[-2, 0, -1, -1, -2, -2, -1, -2, -2, -2]
lowballing	-0.7	0.78102	[-2, -1, -1, 1, 0, -1, -1, 0, -1, -1]
lowballs	-1.2	0.74833	[-1, -1, -1, -1, -3, -1, -2, 0, -1, -1]
lowborn	-0.7	1.1	[-1, 0, -1, 0, -2, -1, -2, -1, -1, 2]
lowboys	-0.6	1.0198	[-1, 0, 0, 0, -3, -1, 1, 0, -1, -1]
soi rau	-2.6	1.0198	[-2, -1, -2, -4, -2, -2, -4, -4, -3, -2]
cu gusturi primitive	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -1, -3, -2, -2]
lowbrows	-0.6	0.66332	[0, 0, -1, 0, -2, -1, -1, 0, 0, -1]
Lowdown	-0.8	0.9798	[-1, -1, 0, 0, 0, -2, -3, 0, -1, 0]
lowdowns	-0.2	0.4	[0, 0, 0, -1, 0, 0, 0, 0, -1, 0]
lowe	0.5	0.80623	[0, 0, 0, 0, 0, 1, 0, 0, 2, 2]
Lowes	-0.8	0.6	[0, -1, -1, -2, -1, 0, -1, 0, -1, -1]
inferior	-1.2	0.87178	[0, -2, -1, -1, -2, 0, -2, 0, -2, -2]
litere mici	0.3	0.45826	[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
cu litere minuscule	-0.2	0.4	[0, -1, 0, 0, 0, 0, -1, 0, 0, 0]
lowerclassman	-0.4	0.4899	[0, -1, -1, -1, 0, 0, 0, 0, 0, -1]
a redus	-0.5	1.11803	[-1, -1, -2, -1, -1, 2, -1, -1, 1, 0]
coborare	-1.0	0.7746	[0, -1, -1, -1, -1, 0, -3, -1, -1, -1]
cel mai de jos	-1.4	1.11355	[-1, -1, -3, -1, -1, -1, -2, -3, 1, -2]
scade	-0.5	0.5	[-1, -1, 0, -1, 0, 0, 0, -1, -1, 0]
Lowery	-1.8	0.87178	[-1, -1, -2, -3, -1, -2, -3, -3, -1, -1]
cel mai mic	-1.6	0.4899	[-2, -2, -2, -2, -1, -2, -1, -1, -1, -2]
mugind	-0.5	0.67082	[0, 0, 0, -1, 0, 0, -1, -2, -1, 0]
lowish	-0.9	0.53852	[-2, -1, -1, 0, -1, 0, -1, -1, -1, -1]
ses	-0.1	0.3	[0, 0, -1, 0, 0, 0, 0, 0, 0, 0]
locuitor de la ses	-0.4	0.66332	[0, 0, 0, 0, 0, 0, -1, -1, -2, 0]
lowlanders	-0.3	0.64031	[0, 0, 0, -2, 0, -1, 0, 0, 0, 0]
depresiuni	-0.1	0.7	[0, -1, -1, 0, -1, 1, 0, 1, 0, 0]
lowlier	-1.7	0.78102	[-2, -2, -2, -3, -1, -2, -2, -1, 0, -2]
lowliest	-1.8	1.6	[-1, -3, -3, -4, -2, -1, -1, 0, 1, -4]
viata grea	-1.5	0.67082	[-2, -2, -2, -1, -1, -2, -1, 0, -2, -2]
lowlifes	-2.2	1.249	[-3, -2, -3, -4, -2, 1, -2, -3, -2, -2]
slaba	-2.0	1.26491	[-3, -2, -1, -3, 1, -2, -1, -3, -3, -3]
slab	-2.0	1.26491	[-3, -2, -1, -3, 1, -2, -1, -3, -3, -3]
lowlights	-0.3	0.78102	[0, 0, -1, 1, -2, -1, 0, 0, 0, 0]
lowlihead	-0.3	1.34536	[-1, -1, 1, -3, 0, 0, 1, -1, 2, -1]
caracter umil	-1.1	0.53852	[-1, -2, -1, -2, -1, -1, -1, 0, -1, -1]
lowlinesses	-1.2	1.07703	[-3, -1, -2, -2, 0, -1, -1, -1, -2, 1]
lowlives	-2.1	0.7	[-2, -3, -3, -2, -1, -2, -3, -2, -1, -2]
umil	-1.0	1.34164	[-1, -2, -1, -2, 2, -2, -1, 1, -2, -2]
Lown	0.9	1.13578	[2, 2, 1, -1, 0, 1, 2, -1, 1, 2]
deprimare	-1.3	0.45826	[-1, -2, -2, -1, -1, -2, -1, -1, -1, -1]
Lowrider	-0.2	0.4	[0, 0, 0, -1, -1, 0, 0, 0, 0, 0]
lowriders	0.1	0.53852	[0, 0, 0, 0, 1, 0, -1, 0, 1, 0]
minime	-0.8	0.9798	[0, -1, -1, -1, 0, 1, -3, -1, -1, -1]
lowse	-0.7	0.78102	[0, -1, 1, -1, -1, -1, 0, -1, -2, -1]
loial	2.1	0.7	[3, 2, 1, 1, 2, 2, 3, 2, 3, 2]
loyalism	1.0	0.89443	[1, 2, 1, -1, 0, 1, 2, 1, 1, 2]
loyalisms	0.9	0.83066	[2, 0, 0, 1, 1, 0, 2, 2, 1, 0]
monarhist	1.5	0.92195	[1, 0, 2, 2, 3, 0, 2, 2, 1, 2]
loialisti	1.1	0.83066	[1, 1, 1, 3, 0, 2, 1, 0, 1, 1]
cu credinta	2.1	0.7	[3, 2, 2, 2, 1, 3, 1, 2, 3, 2]
loialitati	1.9	0.7	[3, 1, 2, 2, 2, 3, 2, 1, 1, 2]
loialitate	2.5	0.67082	[1, 3, 3, 3, 3, 2, 2, 2, 3, 3]
noroc	2.0	0.63246	[2, 2, 1, 3, 3, 2, 1, 2, 2, 2]
lucked	1.9	0.7	[2, 2, 2, 1, 1, 2, 3, 3, 1, 2]
Luckie	1.6	0.66332	[1, 1, 1, 2, 2, 1, 1, 2, 2, 3]
mai mult noroc	1.9	0.7	[1, 3, 1, 2, 2, 1, 2, 3, 2, 2]
cel mai norocos	2.9	0.7	[3, 3, 4, 2, 2, 4, 3, 3, 2, 3]
din fericire	2.3	0.45826	[2, 2, 3, 2, 2, 3, 2, 2, 2, 3]
noroc	1.0	1.61245	[2, 2, 1, -2, 3, 1, 1, 2, 2, -2]
Lucking	1.2	0.6	[2, 1, 1, 0, 1, 1, 1, 2, 2, 1]
nenorocos	-1.3	0.45826	[-2, -1, -2, -1, -1, -1, -2, -1, -1, -1]
lucks	1.6	0.91652	[0, 3, 1, 1, 3, 2, 2, 1, 2, 1]
norocos	1.8	0.74833	[2, 1, 1, 1, 3, 2, 1, 2, 2, 3]
ridicol	-1.5	1.36015	[2, -2, -2, -1, -1, -1, -3, -3, -2, -2]
comic	-0.2	1.83303	[3, -1, 0, -2, -1, 0, 3, -3, -1, 0]
ludic	-1.9	1.57797	[-1, 2, -2, -3, -2, -2, -3, -4, -1, -3]
lugubru	-2.1	1.37477	[-3, -2, -3, -3, -3, 1, -2, -3, 0, -3]
Lulz	2.0	1.0	[2, 2, 2, 3, 4, 1, 3, 1, 1, 1]
nebun	-2.2	1.32665	[-2, -3, -4, -2, -3, -2, -1, -3, 1, -3]
lunatici	-1.6	1.95959	[-4, -2, -3, -4, -2, 2, -1, -3, 1, 0]
pandi	-0.8	0.87178	[-1, -1, 0, -3, -1, 0, -1, 0, -1, 0]
spectatori	-0.5	1.11803	[1, -1, -1, 0, -1, -2, 1, -2, 1, -1]
pandeste	-0.9	1.04403	[-1, -1, -1, -2, -2, -1, -1, -1, 2, -1]
minciuna	-2.4	0.8	[-2, -4, -3, -1, -2, -2, -3, -2, -2, -3]
nebun	-2.2	0.74833	[-3, -3, -1, -1, -2, -3, -2, -2, -3, -2]
innebunitor	-2.2	0.74833	[-3, -3, -1, -1, -3, -2, -2, -3, -2, -2]
roiba	-1.2	1.16619	[-2, 0, -3, 0, 0, -1, -3, -1, -2, 0]
maddest	-2.8	1.16619	[-4, -4, -4, -4, -1, -3, -2, -1, -2, -3]
nebunesc	-1.7	1.1	[-2, 0, -2, -2, -2, -1, -4, -2, 0, -2]
nebunie	-1.9	0.53852	[-1, -2, -1, -3, -2, -2, -2, -2, -2, -2]
magnifica	2.3	1.1	[2, 2, 0, 2, 4, 4, 2, 2, 3, 2]
magnifical	2.4	1.28062	[1, 4, 1, 2, 4, 3, 1, 1, 4, 3]
magnifically	2.4	1.2	[3, 3, 3, 2, 4, 0, 1, 2, 2, 4]
marire	1.0	0.89443	[2, 3, 1, 0, 0, 1, 1, 1, 0, 1]
magnifications	1.2	1.249	[-1, 0, 0, 2, 2, 2, 0, 2, 3, 2]
splendoare	2.4	1.0198	[3, 2, 1, 3, 2, 1, 4, 4, 2, 2]
magnificences	2.3	0.9	[3, 4, 3, 1, 3, 2, 1, 2, 2, 2]
magnific	2.9	0.7	[2, 4, 2, 4, 3, 3, 3, 3, 2, 3]
magnific	3.4	0.66332	[3, 3, 3, 4, 4, 2, 4, 4, 3, 4]
Magnifico	1.8	0.87178	[2, 1, 1, 2, 1, 1, 3, 3, 3, 1]
magnificoes	1.4	0.8	[2, 2, 0, 2, 1, 1, 3, 1, 1, 1]
obligatoriu	0.3	0.9	[1, 0, -1, 0, -1, 0, 1, 2, 0, 1]
maniac	-2.1	0.7	[-1, -2, -2, -2, -3, -3, -1, -2, -2, -3]
maniacala	-0.3	1.73494	[2, -1, -3, -3, 0, 2, -1, 1, 1, -1]
maniacal	-1.7	0.78102	[-1, -2, -1, -2, -3, -2, -1, -3, -1, -1]
maniaci	-1.2	1.8868	[-3, 1, -2, 1, -3, -2, 0, 2, -3, -3]
manipulat	-1.6	0.4899	[-2, -1, -1, -2, -1, -2, -2, -1, -2, -2]
manipulant	-1.5	0.80623	[-1, -1, -1, -2, -2, -1, -2, -2, -3, 0]
manipulare	-1.2	1.72047	[2, -3, -2, -3, -1, -1, -2, 2, -2, -2]
minune	1.8	0.6	[2, 1, 1, 2, 1, 2, 3, 2, 2, 2]
minunat	2.9	0.7	[2, 2, 3, 2, 3, 3, 4, 3, 4, 3]
marvels	2.0	0.89443	[3, 1, 1, 3, 1, 2, 1, 2, 3, 3]
masochismul	-1.6	1.11355	[-1, 0, -2, -2, -2, -2, 0, -4, -1, -2]
masochisms	-1.1	1.57797	[3, -3, -2, -2, -1, -1, -2, -1, 0, -2]
masochist	-1.7	0.9	[-1, 0, -3, -1, -2, -2, -2, -2, -1, -3]
masochist	-2.2	1.16619	[-1, -1, -1, -2, -3, -2, -4, -3, -4, -1]
masochistically	-1.6	1.35647	[-1, -1, -3, -3, -3, -3, 0, -2, 1, -1]
masochisti	-1.2	1.07703	[1, -2, 0, -2, -3, -1, -2, -1, -1, -1]
capodopera	3.1	0.83066	[3, 4, 4, 4, 2, 2, 2, 4, 3, 3]
capodopere	2.5	0.67082	[2, 2, 3, 2, 2, 2, 4, 3, 3, 2]
materie	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
chestiuni	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
matur	1.8	0.4	[2, 2, 2, 2, 2, 1, 2, 2, 1, 2]
plin de inteles	1.3	0.9	[0, 0, 2, 1, 1, 3, 1, 2, 2, 1]
fara inteles	-1.9	0.7	[-1, -2, -2, -2, -1, -1, -2, -3, -3, -2]
medalie	2.1	1.22066	[2, 4, 3, 1, 0, 2, 2, 2, 1, 4]
mediocritate	-0.3	1.1	[-1, 0, -2, 0, -1, 2, -1, -1, 0, 1]
meditativ	1.4	0.66332	[2, 0, 1, 2, 2, 1, 2, 1, 2, 1]
meh	-0.3	0.78102	[-1, 0, -1, 0, -1, -1, 1, 0, 1, -1]
melancolie	-0.5	1.28452	[0, -2, -2, 0, 1, -1, 2, -2, 0, -1]
melancholiac	-2.0	0.63246	[-2, -2, -3, -2, -2, -3, -1, -1, -2, -2]
melancholias	-1.6	0.8	[-1, -2, -3, -2, 0, -2, -1, -1, -2, -2]
melancolic	-0.3	1.18743	[0, 2, -2, 0, 1, -1, 0, -2, 0, -1]
melancolicii	-1.0	1.0	[0, -1, -3, 1, -1, -2, -1, -1, -1, -1]
melancolii	-1.1	0.83066	[-1, 0, -1, 0, -3, -1, -2, -1, -1, -1]
melancolie	-1.9	1.13578	[-3, -2, -3, -2, -3, -2, -2, 1, -1, -2]
amenintare	-2.2	0.87178	[-3, -3, -2, -1, -1, -2, -3, -1, -3, -3]
amenintate	-1.7	1.48661	[-3, -2, -2, -3, -3, -1, 1, -3, 1, -2]
mila	1.5	0.67082	[1, 2, 1, 1, 1, 3, 2, 2, 1, 1]
merit	1.8	0.74833	[2, 2, 2, 2, 0, 2, 3, 2, 2, 1]
meritat	1.4	0.4899	[1, 2, 2, 1, 1, 1, 2, 1, 2, 1]
care merita sa fie	1.1	1.13578	[1, 2, 1, -2, 1, 1, 2, 2, 1, 2]
meritocratie	0.6	1.35647	[2, 4, 0, 0, 1, -1, 0, 0, 0, 0]
meritocratica	0.4	0.8	[0, 0, 0, 1, -1, 0, 0, 1, 2, 1]
meritocrats	1.1	1.13578	[2, 1, 1, 0, 0, 1, 1, 4, 0, 1]
meritoriu	2.1	0.53852	[3, 2, 2, 2, 2, 2, 2, 2, 3, 1]
meritoriously	1.3	1.95192	[3, -1, 3, -2, 2, 0, -1, 3, 3, 3]
meritoriousness	1.7	1.18743	[4, 1, 2, 1, 2, 0, 3, 2, 2, 0]
merite	1.7	0.78102	[1, 3, 1, 1, 2, 2, 1, 1, 3, 2]
merrier	1.7	1.41774	[3, 2, 2, 3, 2, 2, -1, -1, 3, 2]
merriest	2.7	1.41774	[3, 4, 4, 4, 2, 3, -1, 2, 3, 3]
voios	2.4	0.66332	[3, 3, 2, 2, 2, 3, 2, 3, 1, 3]
veselie	2.4	1.35647	[1, 3, 3, 4, 2, -1, 3, 3, 3, 3]
merriments	2.0	0.89443	[2, 2, 3, 3, 0, 2, 2, 1, 2, 3]
bucurie	2.2	0.74833	[2, 1, 2, 3, 2, 2, 3, 3, 1, 3]
vesel	2.5	0.80623	[2, 4, 2, 2, 3, 3, 3, 3, 2, 1]
merrymaker	2.2	1.4	[3, 1, 3, 3, 3, -1, 2, 1, 3, 4]
petrecaretii	1.7	1.34536	[1, 4, 1, 3, 1, 3, -1, 2, 1, 2]
merrymaking	2.2	0.6	[3, 2, 2, 2, 2, 1, 3, 3, 2, 2]
merrymakings	2.4	1.11355	[3, 3, 2, 3, 4, 2, 0, 3, 1, 3]
iades	1.1	0.9434	[1, 1, 3, 0, 2, 0, 0, 1, 2, 1]
merrythoughts	1.6	1.11355	[1, 3, 2, 1, 2, 1, 0, 3, 3, 0]
dezordine	-1.5	0.92195	[-1, -3, -1, -1, -3, -1, -2, -1, 0, -2]
dat peste cap	-1.4	0.8	[-2, -1, -1, -3, 0, -2, -2, -1, -1, -1]
murdar	-1.5	0.80623	[-1, -2, -2, -2, -1, -1, -2, 0, -1, -3]
metodic	0.6	0.8	[0, 0, 0, 2, 2, 0, 1, 1, 0, 0]
lipsit de ratiune	-1.9	0.7	[-2, -1, -2, -1, -1, -2, -3, -3, -2, -2]
miracol	2.8	0.87178	[4, 4, 3, 2, 3, 4, 2, 2, 2, 2]
veselie	2.6	0.66332	[3, 3, 3, 2, 3, 3, 3, 2, 1, 3]
voios	2.7	0.45826	[3, 3, 3, 2, 3, 3, 3, 2, 3, 2]
cu veselie	2.0	1.48324	[2, 3, 4, 3, 0, -1, 2, 1, 3, 3]
se purta urat	-1.9	0.7	[-3, -3, -1, -2, -2, -1, -1, -2, -2, -2]
misbehaved	-1.6	0.4899	[-1, -2, -1, -2, -2, -2, -1, -2, -1, -2]
o conduita nepotrivita	-1.6	0.4899	[-1, -2, -2, -1, -2, -2, -1, -2, -1, -2]
care nu functioneaza corect	-1.7	0.64031	[-1, -2, -1, -2, -3, -2, -1, -2, -1, -2]
bucluc	-1.5	0.67082	[-2, -1, -1, -1, -1, -2, -3, -2, -1, -1]
ticalosii	-0.8	1.72047	[-2, -1, -2, -2, 3, -1, -2, 2, -1, -2]
avar	-1.8	0.87178	[-1, -2, 0, -3, -2, -2, -3, -2, -2, -1]
mizerabil	-2.2	1.32665	[-2, -2, -3, -3, -4, -3, -1, -2, 1, -3]
medie	1.4	1.32665	[-2, -2, -3, -3, -4, -3, -1, -2, 1, -3]
miserableness	-2.8	0.6	[-3, -3, -3, -3, -2, -2, -3, -4, -2, -3]
mizerabil	-2.1	1.37477	[-2, -1, -3, -3, -4, -3, -1, -2, 1, -3]
Miserere	-0.8	1.07703	[-1, -1, 0, -3, 0, -1, 0, 1, -2, -1]
